battle,battleLabel,year,location,locationLabel,locationCoordinates,country,countryLabel
http://www.wikidata.org/entity/Q2888441,Q2888441,1793,http://www.wikidata.org/entity/Q1103419,Doué-la-Fontaine,Point(-0.274444444 47.193888888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889391,Q2889391,1793,http://www.wikidata.org/entity/Q838870,Montreuil-Bellay,Point(-0.152222222 47.132222222),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889940,Battle of Saumur,1793,http://www.wikidata.org/entity/Q193821,Saumur,Point(-0.076944444 47.26),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2984734,Battle of Arlon (1793),1793,http://www.wikidata.org/entity/Q675960,Arlon,Point(5.8114 49.6824),http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q2889182,Q2889182,1793,http://www.wikidata.org/entity/Q631181,Machecoul,Point(-1.821666666 46.993888888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2366517,Q2366517,1793,http://www.wikidata.org/entity/Q213315,Parthenay,Point(-0.247777777 46.648611111),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889455,Battle of Nantes,1793,http://www.wikidata.org/entity/Q12191,Nantes,Point(-1.552777777 47.218055555),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q783469,Q783469,1793,http://www.wikidata.org/entity/Q782647,Martigné-Briand,Point(-0.428888888 47.233888888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872018,Battle of Perpignan,1793,http://www.wikidata.org/entity/Q6730,Perpignan,Point(2.89556 42.6986),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890318,Battle of Vihiers,1793,http://www.wikidata.org/entity/Q749015,Vihiers,Point(-0.5325 47.1472),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q17984418,Battle of Caesar's Camp,1793,http://www.wikidata.org/entity/Q877974,Marquion,Point(3.0867 50.2117),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890871,Q2890871,1793,http://www.wikidata.org/entity/Q328077,Vertou,Point(-1.673611111 47.186111111),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1108787,Battle of Luçon,1793,http://www.wikidata.org/entity/Q185352,Luçon,Point(-1.1647 46.4556),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4871559,Battle of Lincelles,1793,http://www.wikidata.org/entity/Q656403,Linselles,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889061,Q2889061,1793,http://www.wikidata.org/entity/Q190118,La Roche-sur-Yon,Point(-1.418611111 46.669444444),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888299,Battle of Chantonnay,1793,http://www.wikidata.org/entity/Q1068905,Chantonnay,Point(-1.049444444 46.687777777),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1054868,Battle of Hondschoote,1793,http://www.wikidata.org/entity/Q391344,Hondschoote,Point(2.5861 50.9803),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q166929,Battle of Avesnes-le-Sec,1793,http://www.wikidata.org/entity/Q1116747,Avesnes-le-Sec,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q12224010,Battle of Menin,1793,http://www.wikidata.org/entity/Q213224,Menen,Point(3.12167 50.7956),http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q16898546,Battle of Pirmasens,1793,http://www.wikidata.org/entity/Q14849,Pirmasens,Point(7.6 49.2),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q27957900,Battle of Courtrai,1793,http://www.wikidata.org/entity/Q12995,Kortrijk,,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q3401910,Q3401910,1793,http://www.wikidata.org/entity/Q831401,Montaigu,Point(-1.308611111 46.973611111),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889607,Battle of Peyrestortes,1793,http://www.wikidata.org/entity/Q195160,Peyrestortes,Point(2.8525 42.755),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q19963063,Q19963063,1793,http://www.wikidata.org/entity/Q61630,Bad Bellingen,Point(7.53222222 47.71083333),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q2890218,Battle of Tiffauges,1793,http://www.wikidata.org/entity/Q1064508,Boussay,Point(-1.1147 47.0383),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q3025041,Battle of Coron (1793),1793,http://www.wikidata.org/entity/Q1390675,Coron,Point(-0.643055555 47.128333333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q428280,Battle of Pont-Barré,1793,http://www.wikidata.org/entity/Q1385428,Saint-Lambert-du-Lattay,Point(-0.6311 47.3031),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q3025054,Battle of Montaigu,1793,http://www.wikidata.org/entity/Q831401,Montaigu,Point(-1.3086 46.9736),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q930578,Q930578,1793,http://www.wikidata.org/entity/Q606296,Le Pallet,Point(-1.334444444 47.138888888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889866,Battle of Saint-Fulgent,1793,http://www.wikidata.org/entity/Q1414723,Saint-Fulgent,Point(-1.1767 46.8539),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2406754,Battle of Truillas,1793,http://www.wikidata.org/entity/Q199789,Trouillas,Point(2.80917 42.6125),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889437,Battle of Méribel,1793,http://www.wikidata.org/entity/Q845855,Sallanches,Point(6.5663 45.3967),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890253,Q2890253,1793,http://www.wikidata.org/entity/Q1414976,Treize-Septiers,Point(-1.229166666 46.985277777),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889528,Second Battle of Noirmoutier,1793,http://www.wikidata.org/entity/Q292346,Noirmoutier,Point(-2.2167 46.9667),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q5452548,First Battle of Wissembourg,1793,http://www.wikidata.org/entity/Q22636,Wissembourg,Point(7.9469 49.0383),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q733705,Battle of La Tremblaye,1793,http://www.wikidata.org/entity/Q185066,Cholet,Point(-0.901409722 47.014418333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1059732,Battle of Wattignies,1793,http://www.wikidata.org/entity/Q138648,Maubeuge,Point(4.01333 50.2014),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1108820,Battle of Cholet,1793,http://www.wikidata.org/entity/Q185066,Cholet,Point(-0.878333333 47.06),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889121,Battle of Laval,1793,http://www.wikidata.org/entity/Q184154,Laval,Point(-0.77 48.0728),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889049,Q2889049,1793,http://www.wikidata.org/entity/Q609098,La Gravelle,Point(-1.015833333 48.072777777),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2265211,Battle of Entrames,1793,http://www.wikidata.org/entity/Q214580,Château-Gontier,Point(-0.7125 47.996666666),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2887951,Q2887951,1793,http://www.wikidata.org/entity/Q838741,Ernée,Point(-0.931388888 48.2975),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2375910,Battle of Fougères,1793,http://www.wikidata.org/entity/Q4043,Fougères,Point(-1.198611111 48.3525),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889658,Q2889658,1793,http://www.wikidata.org/entity/Q331426,Pontorson,Point(-1.505833333 48.554166666),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888424,Battle of Dol,1793,http://www.wikidata.org/entity/Q331426,Pontorson,Point(-1.749722222 48.550555555),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2311362,Q2311362,1793,http://www.wikidata.org/entity/Q653380,Rouans,Point(-1.860277777 47.185277777),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889037,Q2889037,1793,http://www.wikidata.org/entity/Q507780,La Garnache,Point(-1.829722222 46.891388888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q386601,Battle of Kaiserslautern,1793,http://www.wikidata.org/entity/Q3758,Kaiserslautern,Point(7.7636 49.4703),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q2890489,Q2890489,1793,http://www.wikidata.org/entity/Q1021315,Bouin,Point(-2.000555555 46.974444444),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890730,Q2890730,1793,http://www.wikidata.org/entity/Q1021422,Bois-de-Céné,Point(-1.884166666 46.938888888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889651,Q2889651,1793,http://www.wikidata.org/entity/Q1476,Le Mans,Point(0.211666666 47.981111111),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890688,Q2890688,1793,http://www.wikidata.org/entity/Q1420272,L'Oie,Point(-1.138888888 46.809722222),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q686995,Battle of Le Mans,1793,http://www.wikidata.org/entity/Q1476,Le Mans,Point(0.196944444 48.004166666),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872758,Battle of Wœrth,1793,http://www.wikidata.org/entity/Q12717,Bas-Rhin,Point(7.6333 48.3833),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872758,Battle of Wœrth,1793,http://www.wikidata.org/entity/Q22762,Wœrth,Point(7.6333 48.3833),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872758,Battle of Wœrth,1793,http://www.wikidata.org/entity/Q12717,Bas-Rhin,Point(7.7464 48.9397),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872758,Battle of Wœrth,1793,http://www.wikidata.org/entity/Q22762,Wœrth,Point(7.7464 48.9397),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q829443,Battle of Savenay,1793,http://www.wikidata.org/entity/Q816233,Savenay,Point(-1.940555555 47.361944444),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872758,Battle of Wœrth,1793,http://www.wikidata.org/entity/Q12717,Bas-Rhin,Point(7.6333 48.3833),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872758,Battle of Wœrth,1793,http://www.wikidata.org/entity/Q22762,Wœrth,Point(7.6333 48.3833),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872758,Battle of Wœrth,1793,http://www.wikidata.org/entity/Q12717,Bas-Rhin,Point(7.7464 48.9397),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872758,Battle of Wœrth,1793,http://www.wikidata.org/entity/Q22762,Wœrth,Point(7.7464 48.9397),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890769,Q2890769,1793,http://www.wikidata.org/entity/Q22636,Wissembourg,Point(7.946944 49.038333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889175,Q2889175,1793,http://www.wikidata.org/entity/Q631181,Machecoul,Point(-1.821666666 46.993888888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2985001,Battle of Arlon (1794),1794,http://www.wikidata.org/entity/Q675960,Arlon,Point(5.8114 49.6824),http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q42703837,Q42703837,1794,http://www.wikidata.org/entity/Q180067,Le Quesnoy,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888657,Q2888657,1794,http://www.wikidata.org/entity/Q1171327,Les Brouzils,Point(-1.316666666 46.85),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888615,Q2888615,1794,http://www.wikidata.org/entity/Q589809,Gesté,Point(-1.109166666 47.181388888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888298,Q2888298,1794,http://www.wikidata.org/entity/Q1161588,Chauché,Point(-1.271944444 46.83),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889125,Battle of Legé (1794),1794,http://www.wikidata.org/entity/Q940769,Legé,Point(-1.5975 46.8864),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888125,Q2888125,1794,http://www.wikidata.org/entity/Q752918,Beaupréau,Point(-0.993333333 47.202777777),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890450,Battle of the Acul,1794,http://www.wikidata.org/entity/Q583445,Léogâne,Point(-72.6339 18.5108),http://www.wikidata.org/entity/Q790,Haiti
http://www.wikidata.org/entity/Q2888198,Q2888198,1794,http://www.wikidata.org/entity/Q210760,Bressuire,Point(-0.487222222 46.840833333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889063,Q2889063,1794,http://www.wikidata.org/entity/Q190118,La Roche-sur-Yon,Point(-1.418611111 46.669444444),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890652,Q2890652,1794,http://www.wikidata.org/entity/Q1107661,Les Clouzeaux,Point(-1.5075 46.630833333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890686,Q2890686,1794,http://www.wikidata.org/entity/Q1422393,Vezins,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q16894067,Battle of Le Cateau (1794),1794,http://www.wikidata.org/entity/Q329103,Le Cateau-Cambrésis,Point(3.5444 50.1042),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1577800,Battle of Racławice,1794,http://www.wikidata.org/entity/Q1962211,Racławice,Point(20.2289 50.3106),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q2888286,Q2888286,1794,http://www.wikidata.org/entity/Q7148,Challans,Point(-1.878055555 46.846666666),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890181,Battle of Tiburon,1794,http://www.wikidata.org/entity/Q1111397,Tiburon,Point(-74.4 18.3333),http://www.wikidata.org/entity/Q790,Haiti
http://www.wikidata.org/entity/Q2889408,Q2889408,1794,http://www.wikidata.org/entity/Q943940,Moutiers-les-Mauxfaits,Point(-1.425555555 46.492222222),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888300,Q2888300,1794,http://www.wikidata.org/entity/Q1163617,Chaudron-en-Mauges,Point(-0.983611111 47.288333333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872679,Battle of Villers-en-Cauchies,1794,http://www.wikidata.org/entity/Q548654,Villers-en-Cauchies,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4870439,Battle of Beaumont,1794,http://www.wikidata.org/entity/Q427189,Beaumont-en-Cambrésis,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888129,Q2888129,1794,http://www.wikidata.org/entity/Q62838,Beignon,Point(-2.1697 47.9717),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890666,Battle of Gonaïves,1794,http://www.wikidata.org/entity/Q852550,Gonaïves,Point(-72.683 19.45),http://www.wikidata.org/entity/Q790,Haiti
http://www.wikidata.org/entity/Q2889140,Battle of Lifré,1794,http://www.wikidata.org/entity/Q3078935,Q3078935,Point(-1.5067 48.2142),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q303998,Battle of Tourcoing,1794,http://www.wikidata.org/entity/Q182481,Tourcoing,Point(3.1548 50.73235),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q840012,Battle of Tournay,1794,http://www.wikidata.org/entity/Q173219,Tournai,Point(3.383333 50.6),http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q16851365,Battle of Kaiserslautern,1794,http://www.wikidata.org/entity/Q3758,Kaiserslautern,Point(7.7689 49.4447),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q15857734,Q15857734,1794,http://www.wikidata.org/entity/Q654122,Kirrweiler,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q2889396,Q2889396,1794,http://www.wikidata.org/entity/Q1414907,Mormaison,Point(-1.448888888 46.907777777),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q18379991,Q18379991,1794,http://www.wikidata.org/entity/Q839431,Aldudes,Point(-1.4244 43.0969),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888291,Q2888291,1794,http://www.wikidata.org/entity/Q7148,Challans,Point(-1.878055555 46.846666666),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2467123,Battle of Szczekociny,1794,http://www.wikidata.org/entity/Q305154,Szczekociny,Point(19.8253 50.6275),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1323016,Battle of Chełm,1794,http://www.wikidata.org/entity/Q234184,Chełm,Point(23.65 51.1333),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q678227,Battle of Fleurus,1794,http://www.wikidata.org/entity/Q314922,Fleurus,Point(4.55184 50.48207),http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q2888420,Q2888420,1794,http://www.wikidata.org/entity/Q2430230,Dondon,Point(-72.233 19.533),http://www.wikidata.org/entity/Q790,Haiti
http://www.wikidata.org/entity/Q2888297,Q2888297,1794,http://www.wikidata.org/entity/Q777196,Chanteloup,Point(-0.523055555 46.767222222),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q9173480,Battle of Rajgród,1794,http://www.wikidata.org/entity/Q1906266,Rajgród,Point(25.95 54.41666667),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q2889013,Q2889013,1794,http://www.wikidata.org/entity/Q741386,La Châtaigneraie,Point(-0.739166666 46.65),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q735960,Battle of the Vosges,1794,http://www.wikidata.org/entity/Q187843,Vosges Mountains,Point(7.774444 49.359167),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872062,Battle of Platzberg,1794,http://www.wikidata.org/entity/Q183,Germany,Point(12.1078 50.3478),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q2407856,Q2407856,1794,http://www.wikidata.org/entity/Q940769,Legé,Point(-1.5975 46.886388888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2984742,Battle of the Baztan Valley,1794,http://www.wikidata.org/entity/Q14352,Bidasoa,Point(-1.4944 43.0564),http://www.wikidata.org/entity/Q29,Spain
